source,id,lat,lon,score,tier,osm_category,area_sqm,maps_link,model_version,scored_date,rank,score_adjusted,tier_adjusted
known_osm,pos_302,33.8849425,-118.2656237,0.9995015918674344,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.8849425,-118.2656237,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,220,0.9844,Core Warehouse Candidate
known_osm,pos_2007,31.4911066,-97.176571,0.9995015918674344,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@31.4911066,-97.176571,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,221,0.9844,Core Warehouse Candidate
known_osm,pos_1865,35.719424,-78.5722538,0.9995015918674344,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.719424,-78.5722538,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,222,0.9844,Core Warehouse Candidate
known_osm,pos_3953,33.8075193,-83.6741352,0.9995015918674344,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.8075193,-83.6741352,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,223,0.9844,Core Warehouse Candidate
known_osm,pos_2352,41.3971978,-73.00264659999999,0.9995015918674344,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.3971978,-73.00264659999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,224,0.9844,Core Warehouse Candidate
known_osm,pos_412,39.4665815,-119.7740861,0.9995015918674344,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.4665815,-119.7740861,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,225,0.9844,Core Warehouse Candidate
known_osm,pos_1970,33.5147951,-117.1815865,0.9995015918674344,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.5147951,-117.1815865,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,226,0.9844,Core Warehouse Candidate
known_osm,pos_3280,29.7655509,-95.3142531,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@29.7655509,-95.3142531,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,227,0.9784,Core Warehouse Candidate
known_osm,pos_3998,31.2598963,-85.4073963,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@31.2598963,-85.4073963,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,228,0.9784,Core Warehouse Candidate
known_osm,pos_189,41.9175182,-88.1191879,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.9175182,-88.1191879,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,229,0.9784,Core Warehouse Candidate
known_osm,pos_1008,37.911724,-121.2301177,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@37.911724,-121.2301177,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,230,0.9784,Core Warehouse Candidate
known_osm,pos_3144,41.7761215,-88.2306455,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.7761215,-88.2306455,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,231,0.9784,Core Warehouse Candidate
known_osm,pos_3739,39.07714170000001,-84.65126389999999,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.07714170000001,-84.65126389999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,232,0.9784,Core Warehouse Candidate
known_osm,pos_3177,33.4465808,-112.1691542,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.4465808,-112.1691542,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,233,0.9784,Core Warehouse Candidate
known_osm,pos_3936,34.0517317,-117.4569188,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.0517317,-117.4569188,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,234,0.9784,Core Warehouse Candidate
known_osm,pos_770,33.7282492,-84.1129622,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.7282492,-84.1129622,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,235,0.9784,Core Warehouse Candidate
known_osm,pos_3348,45.9621648,-112.5164779,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.9621648,-112.5164779,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,236,0.9784,Core Warehouse Candidate
known_osm,pos_484,40.20996299999999,-76.0850035,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.20996299999999,-76.0850035,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,237,0.9784,Core Warehouse Candidate
known_osm,pos_62,53.58184960000001,-2.2417757,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@53.58184960000001,-2.2417757,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,238,0.9784,Core Warehouse Candidate
known_osm,pos_2134,39.6389394,-77.75834449999999,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.6389394,-77.75834449999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,239,0.9784,Core Warehouse Candidate
known_osm,pos_716,53.5717678,-113.645519,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@53.5717678,-113.645519,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,240,0.9784,Core Warehouse Candidate
known_osm,pos_3030,34.1902812,-83.59906629999999,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.1902812,-83.59906629999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,241,0.9784,Core Warehouse Candidate
known_osm,pos_4064,33.918326,-89.0163374,0.9993064557252097,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.918326,-89.0163374,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,242,0.9784,Core Warehouse Candidate
known_osm,pos_1856,36.2172364,-115.1722191,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.2172364,-115.1722191,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,243,0.974,Core Warehouse Candidate
known_osm,pos_2070,43.8042774,-79.240616,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.8042774,-79.240616,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,244,0.974,Core Warehouse Candidate
known_osm,pos_3464,35.0950742,-89.98967019999999,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.0950742,-89.98967019999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,245,0.974,Core Warehouse Candidate
known_osm,pos_1534,33.8452559,-118.2289632,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.8452559,-118.2289632,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,246,0.974,Core Warehouse Candidate
known_osm,pos_3981,36.0935862,-88.9985018,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.0935862,-88.9985018,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,247,0.974,Core Warehouse Candidate
known_osm,pos_882,40.9894441,-85.1870161,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.9894441,-85.1870161,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,248,0.974,Core Warehouse Candidate
known_osm,pos_3971,56.48440069999999,-2.8857267,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@56.48440069999999,-2.8857267,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,249,0.974,Core Warehouse Candidate
known_osm,pos_2273,39.499052,-75.225233,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.499052,-75.225233,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,250,0.974,Core Warehouse Candidate
known_osm,pos_1112,40.3464486,-74.49245590000001,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.3464486,-74.49245590000001,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,251,0.974,Core Warehouse Candidate
known_osm,pos_3798,41.9118022,-88.0031296,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.9118022,-88.0031296,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,252,0.974,Core Warehouse Candidate
known_osm,pos_2516,41.1020642,-74.1489007,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.1020642,-74.1489007,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,253,0.974,Core Warehouse Candidate
known_osm,pos_512,27.68245,-99.4707985,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@27.68245,-99.4707985,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,254,0.974,Core Warehouse Candidate
known_osm,pos_909,32.8274786,-97.3219657,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.8274786,-97.3219657,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,255,0.974,Core Warehouse Candidate
known_osm,pos_2900,39.0358513,-95.6329802,0.9991586140145687,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.0358513,-95.6329802,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,256,0.974,Core Warehouse Candidate
known_osm,pos_1,39.8993369,-82.9368686,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.8993369,-82.9368686,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,257,0.9702,Core Warehouse Candidate
known_osm,pos_1101,35.1234356,-90.0628694,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.1234356,-90.0628694,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,258,0.9702,Core Warehouse Candidate
known_osm,pos_1148,40.9003763,-74.0892659,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.9003763,-74.0892659,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,259,0.9702,Core Warehouse Candidate
known_osm,pos_1353,33.629533,-101.8306997,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.629533,-101.8306997,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,260,0.9702,Core Warehouse Candidate
known_osm,pos_2701,42.015227,-71.2332179,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.015227,-71.2332179,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,261,0.9702,Core Warehouse Candidate
known_osm,pos_236,32.8611168,-79.9728751,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.8611168,-79.9728751,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,262,0.9702,Core Warehouse Candidate
known_osm,pos_4179,34.1382057,-97.1357694,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.1382057,-97.1357694,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,263,0.9702,Core Warehouse Candidate
known_osm,pos_1303,43.7041067,-79.6251304,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.7041067,-79.6251304,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,264,0.9702,Core Warehouse Candidate
known_osm,pos_1668,40.3998481,-74.385178,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.3998481,-74.385178,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,265,0.9702,Core Warehouse Candidate
known_osm,pos_2033,39.77500879999999,-104.915684,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.77500879999999,-104.915684,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,266,0.9702,Core Warehouse Candidate
known_osm,pos_2032,39.09126330000001,-76.85434699999999,0.9990349938272444,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.09126330000001,-76.85434699999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,267,0.9702,Core Warehouse Candidate
known_osm,pos_3580,27.048561,-80.516218,0.9989267435444066,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@27.048561,-80.516218,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,268,0.967,Core Warehouse Candidate
known_osm,pos_2482,40.1867007,-74.7896775,0.9989267435444066,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.1867007,-74.7896775,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,269,0.967,Core Warehouse Candidate
known_osm,pos_4034,34.7278482,-82.38263529999999,0.9988293527456265,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.7278482,-82.38263529999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,270,0.9641,Core Warehouse Candidate
overture_discovery,ov_77,32.77071474241038,-97.42595534826592,0.9988293527456265,Core Warehouse Candidate,unknown,33198.0,"https://www.google.com/maps/@32.77071474241038,-97.42595534826592,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,271,0.9641,Core Warehouse Candidate
known_osm,pos_3709,41.7766989,-88.2203751,0.9988293527456265,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.7766989,-88.2203751,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,272,0.9641,Core Warehouse Candidate
known_osm,pos_3099,34.7145101,-84.97671539999999,0.9988293527456265,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.7145101,-84.97671539999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,273,0.9641,Core Warehouse Candidate
known_osm,pos_2047,33.3968017,-110.7529887,0.9988293527456265,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.3968017,-110.7529887,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,274,0.9641,Core Warehouse Candidate
known_osm,pos_2825,34.007297,-117.8529,0.9988293527456265,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.007297,-117.8529,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,275,0.9641,Core Warehouse Candidate
known_osm,pos_3081,43.1012377,-89.52863459999999,0.9988293527456265,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.1012377,-89.52863459999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,276,0.9641,Core Warehouse Candidate
known_osm,pos_3425,36.6965989,-119.7661813,0.9988293527456265,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.6965989,-119.7661813,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,277,0.9641,Core Warehouse Candidate
known_osm,pos_2363,52.58107219999999,-1.6620228,0.9987401552657735,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@52.58107219999999,-1.6620228,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,278,0.9615,Core Warehouse Candidate
known_osm,pos_2875,39.774744,-104.8778138,0.9987401552657735,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.774744,-104.8778138,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,279,0.9615,Core Warehouse Candidate
known_osm,pos_77,43.2632841,-89.3266093,0.9987401552657735,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.2632841,-89.3266093,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,280,0.9615,Core Warehouse Candidate
known_osm,pos_1150,42.3424256,-89.0210894,0.9987401552657735,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.3424256,-89.0210894,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,281,0.9615,Core Warehouse Candidate
known_osm,pos_1031,41.7163698,-88.0313443,0.9987401552657735,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.7163698,-88.0313443,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,282,0.9615,Core Warehouse Candidate
known_osm,pos_66,34.2241071,-80.2325165,0.9987401552657735,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.2241071,-80.2325165,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,283,0.9615,Core Warehouse Candidate
known_osm,pos_2738,43.79148,-79.65763,0.9987401552657735,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.79148,-79.65763,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,284,0.9615,Core Warehouse Candidate
known_osm,pos_653,47.4385068,-122.228715,0.9986574209496915,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@47.4385068,-122.228715,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,285,0.9591,Core Warehouse Candidate
known_osm,pos_696,40.2026061,-76.9448364,0.9986574209496915,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.2026061,-76.9448364,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,286,0.9591,Core Warehouse Candidate
known_osm,pos_317,39.5542471,-119.5274201,0.9986574209496915,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.5542471,-119.5274201,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,287,0.9591,Core Warehouse Candidate
known_osm,pos_2884,41.9394265,-87.9178678,0.9985799521274428,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.9394265,-87.9178678,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,288,0.9568,Core Warehouse Candidate
known_osm,pos_1172,41.4226926,-81.5019262,0.9985799521274428,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.4226926,-81.5019262,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,289,0.9568,Core Warehouse Candidate
known_osm,pos_3370,40.57173969999999,-75.611028,0.9985799521274428,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.57173969999999,-75.611028,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,290,0.9568,Core Warehouse Candidate
known_osm,pos_2106,41.7966625,-88.38130029999999,0.9985068793661201,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.7966625,-88.38130029999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,291,0.9547,Core Warehouse Candidate
known_osm,pos_3444,46.218117,-119.2060985,0.9985068793661201,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@46.218117,-119.2060985,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,292,0.9547,Core Warehouse Candidate
known_osm,pos_4149,41.86255999999999,-88.2882736,0.9985068793661201,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.86255999999999,-88.2882736,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,293,0.9547,Core Warehouse Candidate
known_osm,pos_1434,34.1081858,-117.9305852,0.9984375480336913,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.1081858,-117.9305852,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,294,0.9527,Core Warehouse Candidate
known_osm,pos_1932,43.0705956,-88.0522665,0.9984375480336913,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.0705956,-88.0522665,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,295,0.9527,Core Warehouse Candidate
known_osm,pos_3850,33.9638608,-117.6684844,0.9983714507411506,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.9638608,-117.6684844,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,296,0.9508,Core Warehouse Candidate
known_osm,pos_1243,34.2684089,-78.0595824,0.9983714507411506,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@34.2684089,-78.0595824,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,297,0.9508,Core Warehouse Candidate
known_osm,pos_3582,33.6060912,-83.6899196,0.9983081848483377,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@33.6060912,-83.6899196,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,298,0.9489,Core Warehouse Candidate
known_osm,pos_659,41.0793291,-95.8162243,0.9983081848483377,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.0793291,-95.8162243,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,299,0.9489,Core Warehouse Candidate
known_osm,pos_3337,37.9094383,-121.194003,0.9983081848483377,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@37.9094383,-121.194003,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,300,0.9489,Core Warehouse Candidate
known_osm,pos_11,41.63783249999999,-93.5926507,0.998247424532537,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.63783249999999,-93.5926507,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,301,0.9472,Core Warehouse Candidate
known_osm,pos_2713,44.39890459999999,-89.81371899999999,0.998247424532537,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@44.39890459999999,-89.81371899999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,302,0.9472,Core Warehouse Candidate
known_osm,pos_600,39.95818879999999,-82.70287259999999,0.9981889017516082,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.95818879999999,-82.70287259999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,303,0.9455,Core Warehouse Candidate
known_osm,pos_3216,36.0994367,-79.9875065,0.9981889017516082,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.0994367,-79.9875065,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,304,0.9455,Core Warehouse Candidate
known_osm,pos_126,44.0293676,-116.9584536,0.9980777090093198,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@44.0293676,-116.9584536,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,305,0.9424,Core Warehouse Candidate
known_osm,pos_895,41.4104388,-92.8885695,0.9980777090093198,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.4104388,-92.8885695,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,306,0.9424,Core Warehouse Candidate
known_osm,pos_2039,45.8665461,-72.063638,0.9980246889501042,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@45.8665461,-72.063638,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,307,0.9409,Core Warehouse Candidate
known_osm,pos_3202,35.4149503,-97.6442435,0.9979731937754045,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.4149503,-97.6442435,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,308,0.9394,Core Warehouse Candidate
known_osm,pos_1458,38.3926618,-78.89806709999999,0.9979731937754045,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@38.3926618,-78.89806709999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,309,0.9394,Core Warehouse Candidate
known_osm,pos_980,39.7749917,-104.8736863,0.9978743103443599,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@39.7749917,-104.8736863,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,310,0.9367,Core Warehouse Candidate
known_osm,pos_3681,41.8771402,-87.860193,0.9978743103443599,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.8771402,-87.860193,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,311,0.9367,Core Warehouse Candidate
known_osm,pos_1625,41.1368462,-85.40826349999999,0.997826723341762,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.1368462,-85.40826349999999,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,312,0.9353,Core Warehouse Candidate
known_osm,pos_3067,25.9506886,-97.4053549,0.997826723341762,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@25.9506886,-97.4053549,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,313,0.9353,Core Warehouse Candidate
known_osm,pos_2976,37.7282397,-77.4619124,0.9977802592456995,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@37.7282397,-77.4619124,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,314,0.934,Core Warehouse Candidate
known_osm,pos_1974,36.3601682,-77.6615499,0.9977802592456995,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@36.3601682,-77.6615499,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,315,0.934,Core Warehouse Candidate
known_osm,pos_1111,37.6325771,-91.1347399,0.9977348444803706,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@37.6325771,-91.1347399,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,316,0.9328,Core Warehouse Candidate
known_osm,pos_1240,32.7945173,-97.0404235,0.9977348444803706,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.7945173,-97.0404235,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,317,0.9328,Core Warehouse Candidate
known_osm,pos_1636,40.6712657,-74.1901259,0.9977348444803706,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@40.6712657,-74.1901259,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,318,0.9328,Core Warehouse Candidate
known_osm,pos_3302,29.9825242,-90.2622593,0.9976904131277781,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@29.9825242,-90.2622593,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,319,0.9315,Core Warehouse Candidate
known_osm,pos_1911,41.3744124,-95.6839559,0.9976469058587081,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@41.3744124,-95.6839559,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,320,0.9303,Core Warehouse Candidate
known_osm,pos_1619,43.8784335,-79.3771077,0.9976042690480341,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.8784335,-79.3771077,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,321,0.9292,Core Warehouse Candidate
known_osm,pos_375,43.5557047,-96.7875482,0.99744151535039,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@43.5557047,-96.7875482,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,322,0.9247,Core Warehouse Candidate
known_osm,pos_2395,27.9926379,-82.0603498,0.99744151535039,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@27.9926379,-82.0603498,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,323,0.9247,Core Warehouse Candidate
known_osm,pos_2866,32.5458986,-116.9055617,0.99744151535039,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@32.5458986,-116.9055617,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,324,0.9247,Core Warehouse Candidate
known_osm,pos_2001,27.9901171,-82.3544396,0.99744151535039,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@27.9901171,-82.3544396,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,325,0.9247,Core Warehouse Candidate
known_osm,pos_145,35.1309023,-80.9688266,0.9973642799464864,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@35.1309023,-80.9688266,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,326,0.9226,Core Warehouse Candidate
known_osm,pos_616,42.9836418,-81.1446833,0.9973265846762579,Core Warehouse Candidate,warehouse,,"https://www.google.com/maps/@42.9836418,-81.1446833,18z/data=!3m1!1e3",finetune_hardneg_best,2026-05-10,327,0.9216,Core Warehouse Candidate
