pos_id,lat,lon,cluster_id,cluster_size,density_type
0002062,40.8281216,-74.4790055,70,11,small_cluster
0002063,29.525954,-95.1315704,-1,0,isolated
0002064,35.2414584,-81.4089753,-1,0,isolated
0002065,40.9922268,-73.6707146,-1,0,isolated
0002066,41.307032,-84.3393437,-1,0,isolated
0002067,40.7132522,-75.390818,127,18,small_cluster
0002068,43.6824702,-79.7238911,7,69,dense_cluster
0002069,30.6410334,-86.9770748,-1,0,isolated
0002070,43.8042774,-79.240616,-1,0,isolated
0002071,38.070936,-122.1275417,-1,0,isolated
0002072,40.228871,-76.1396254,-1,0,isolated
0002073,39.8089614,-86.0286065,-1,0,isolated
0002074,45.4252455,-73.6445554,37,14,small_cluster
0002075,38.6799243,-121.7419639,43,8,small_cluster
0002076,42.3126871,-71.6156676,-1,0,isolated
0002077,32.7102325,-97.06558109999999,14,89,dense_cluster
0002078,32.2225253,-110.8430224,-1,0,isolated
0002079,-23.9565124,-46.3141474,-1,0,isolated
0002080,27.7796424,-97.44314879999999,-1,0,isolated
0002081,44.0153857,-79.4634933,-1,0,isolated
0002082,33.6145193,-84.3955277,54,21,dense_cluster
0002083,41.1062901,-96.14437869999999,16,24,dense_cluster
0002084,34.9107882,-120.4549357,-1,0,isolated
0002085,43.1632914,-93.1730268,-1,0,isolated
0002086,45.0916127,-93.3935218,62,6,small_cluster
0002087,28.196944,-82.39207999999999,-1,0,isolated
0002088,41.6877509,-85.92567450000001,110,9,small_cluster
0002089,34.0900808,-117.6040845,15,87,dense_cluster
0002090,25.8731105,-80.25567339999999,4,42,dense_cluster
0002091,41.9367038,-71.1282433,-1,0,isolated
0002092,30.4619422,-87.229828,72,6,small_cluster
0002093,39.5279244,-119.4909586,65,8,small_cluster
0002094,30.4573373,-81.6925126,118,9,small_cluster
0002095,39.7934123,-104.9945881,82,24,dense_cluster
0002096,32.350733,-88.7434417,-1,0,isolated
0002097,38.4236694,-122.7538973,-1,0,isolated
0002098,44.94338219999999,-92.706604,-1,0,isolated
0002099,41.7519248,-87.81366469999999,1,70,dense_cluster
0002100,32.8702939,-80.0060539,57,7,small_cluster
0002101,19.6404743,-99.1421226,90,5,small_cluster
0002102,37.7526795,-121.3859661,149,10,small_cluster
0002103,34.2325782,-84.7917765,-1,0,isolated
0002104,35.4550242,-86.0132181,-1,0,isolated
0002105,38.8987364,-90.09848129999999,-1,0,isolated
0002106,41.7966625,-88.38130029999999,28,30,dense_cluster
0002107,39.79541,-105.0060659,82,24,dense_cluster
0002108,39.1379179,-94.6105793,33,29,dense_cluster
0002109,40.6876898,-75.35149009999999,127,18,small_cluster
0002110,37.5510357,-120.9772975,140,5,small_cluster
0002111,36.3764245,-86.4168664,-1,0,isolated
0002112,40.5253889,-74.5503561,11,66,dense_cluster
0002113,29.6415338,-95.0366706,93,10,small_cluster
0002114,25.8719498,-80.2561358,4,42,dense_cluster
0002115,29.3960995,-98.56635920000001,-1,0,isolated
0002116,40.6923026,-74.10401689999999,11,66,dense_cluster
0002117,34.7787365,-84.9193082,-1,0,isolated
0002118,45.4621838,-73.60563119999999,37,14,small_cluster
0002119,33.5349595,-112.4209637,8,15,small_cluster
0002120,40.9219003,-76.0648033,-1,0,isolated
0002121,42.2550826,-71.86816639999999,-1,0,isolated
0002122,40.0945505,-74.82593609999999,26,44,dense_cluster
0002123,44.9403143,-93.07123779999999,-1,0,isolated
0002124,34.944887,-82.077353,-1,0,isolated
0002125,40.1275238,-74.8506702,26,44,dense_cluster
0002126,41.218733,-95.9636386,16,24,dense_cluster
0002127,40.14474939999999,-84.27727410000001,-1,0,isolated
0002128,34.0302827,-117.9638525,6,113,dense_cluster
0002129,41.5120826,-88.00712949999999,-1,0,isolated
0002130,39.0750011,-84.6915697,55,23,dense_cluster
0002131,39.5532086,-119.5487527,65,8,small_cluster
0002132,31.1308769,-97.36868,97,5,small_cluster
0002133,38.5349004,-122.8013298,-1,0,isolated
0002134,39.6389394,-77.75834449999999,148,6,small_cluster
0002135,42.1444924,-71.1270845,-1,0,isolated
0002136,39.6946494,-84.2279583,-1,0,isolated
0002137,32.6759954,-97.06649,14,89,dense_cluster
0002138,42.2211531,-83.54984189999999,-1,0,isolated
0002139,43.6204899,-79.6994145,7,69,dense_cluster
0002140,42.9088774,-87.9215839,-1,0,isolated
0002141,36.1316693,-120.3286468,-1,0,isolated
0002142,41.3038452,-81.46821969999999,150,7,small_cluster
0002143,36.0699414,-115.188643,119,7,small_cluster
0002144,37.0354591,-86.3085029,-1,0,isolated
0002145,42.7057668,-114.5259736,-1,0,isolated
0002146,40.6811669,-75.35577459999999,127,18,small_cluster
0002147,36.2231736,-86.4226269,-1,0,isolated
0002148,39.8455697,-82.9171379,0,32,dense_cluster
0002149,40.2809139,-112.1191757,-1,0,isolated
0002150,41.3037857,-73.879885,-1,0,isolated
0002151,41.8248756,-87.6500042,1,70,dense_cluster
0002152,42.5848091,-71.32074709999999,-1,0,isolated
0002153,45.995855,-94.3475831,-1,0,isolated
0002154,29.5212265,-98.4954372,21,15,small_cluster
0002155,45.4985436,-94.15474429999999,-1,0,isolated
0002156,19.7251726,-155.0570271,-1,0,isolated
0002157,43.1456056,-89.3541147,-1,0,isolated
0002158,30.5159107,-84.4749562,-1,0,isolated
0002159,49.0670332,-122.689085,-1,0,isolated
0002160,38.3799626,-85.6808382,98,8,small_cluster
0002161,30.2078347,-97.7481211,19,7,small_cluster
0002162,45.5650412,-122.5432035,79,11,small_cluster
0002163,53.3828468,-113.5130386,-1,0,isolated
0002164,32.4543477,-91.5793569,-1,0,isolated
0002165,41.729979,-85.78526459999999,110,9,small_cluster
0002166,39.84768500000001,-104.778555,-1,0,isolated
0002167,36.8415533,-87.4564998,-1,0,isolated
0002168,33.7426502,-84.5477724,51,24,dense_cluster
0002169,35.4259375,-94.37685479999999,-1,0,isolated
0002170,42.8381546,-73.97749329999999,-1,0,isolated
0002171,32.631375,-96.782487,14,89,dense_cluster
0002172,38.768924,-121.2631731,-1,0,isolated
0002173,40.4629141,-88.9762669,-1,0,isolated
0002174,42.9119234,-85.5652504,92,5,small_cluster
0002175,45.8249517,-73.2722888,-1,0,isolated
0002176,42.3719851,-73.83450599999999,-1,0,isolated
0002177,33.60330709999999,-83.6702847,-1,0,isolated
0002178,32.6403181,-96.7673518,14,89,dense_cluster
0002179,53.56062259999999,-113.6199194,-1,0,isolated
0002180,35.9281999,-84.00906909999999,-1,0,isolated
0002181,40.6277205,-122.3909754,-1,0,isolated
0002182,43.5386387,-116.1676475,-1,0,isolated
0002183,37.773073,-87.0977947,-1,0,isolated
0002184,27.1781254,-80.239189,-1,0,isolated
0002185,33.2888376,-111.9999366,36,38,dense_cluster
0002186,33.5382181,-112.4225457,8,15,small_cluster
0002187,32.8373475,-90.4393257,-1,0,isolated
0002188,39.5230496,-119.7430774,75,10,small_cluster
0002189,40.0691287,-75.0186224,26,44,dense_cluster
0002190,42.5144954,-71.1339457,-1,0,isolated
0002191,33.6001514,-112.3438759,8,15,small_cluster
0002192,25.8809123,-80.2521862,4,42,dense_cluster
0002193,39.54706789999999,-119.45088,65,8,small_cluster
0002194,30.4697492,-97.6773709,132,5,small_cluster
0002195,41.8003612,-87.78599360000001,1,70,dense_cluster
0002196,40.3490579,-76.3825213,-1,0,isolated
0002197,36.5206468,-119.5597974,-1,0,isolated
0002198,42.0290522,-88.1730427,1,70,dense_cluster
0002199,33.8905189,-118.2658851,6,113,dense_cluster
0002200,41.0954292,-73.7758058,-1,0,isolated
0002201,35.4273958,-78.4166898,-1,0,isolated
0002202,27.6243567,-99.5363601,136,5,small_cluster
0002203,25.8762293,-80.3618608,4,42,dense_cluster
0002204,40.5421981,-112.3465772,-1,0,isolated
0002205,40.7277772,-79.8505818,-1,0,isolated
0002206,41.49716780000001,-88.16467899999999,61,12,small_cluster
0002207,46.0693625,-73.17973309999999,154,5,small_cluster
0002208,38.2008832,-85.5368895,-1,0,isolated
0002209,33.8382207,-84.324786,41,13,small_cluster
0002210,32.9830555,-97.023283,14,89,dense_cluster
0002211,30.3227342,-91.2516631,-1,0,isolated
0002212,44.48374450000001,-87.9311441,-1,0,isolated
0002213,33.2619108,-111.8328927,153,5,small_cluster
0002214,39.5705829,-75.4856384,-1,0,isolated
0002215,31.2065042,-85.3317642,-1,0,isolated
0002216,40.1185153,-74.71257179999999,26,44,dense_cluster
0002217,34.2365212,-118.5787099,94,6,small_cluster
0002218,32.8187806,-96.9134723,14,89,dense_cluster
0002219,29.9465801,-95.3391027,25,32,dense_cluster
0002220,45.6332219,-122.7552941,88,8,small_cluster
0002221,40.8828264,-74.47305709999999,70,11,small_cluster
0002222,40.7804609,-112.0278557,20,29,dense_cluster
0002223,39.8540452,-82.9069126,0,32,dense_cluster
0002224,40.8366422,-74.0084796,11,66,dense_cluster
0002225,47.0134628,-122.9492988,-1,0,isolated
0002226,32.8247838,-97.35197389999999,10,27,dense_cluster
0002227,35.0554312,-81.6843548,-1,0,isolated
0002228,48.9466255,-122.4504383,-1,0,isolated
0002229,33.4582608,-112.1610257,36,38,dense_cluster
0002230,34.9296946,-79.7941257,-1,0,isolated
0002231,33.7045814,-84.60167849999999,51,24,dense_cluster
0002232,39.5865429,-75.67947749999999,-1,0,isolated
0002233,47.2491387,-122.3601276,56,15,small_cluster
0002234,34.9833864,-89.9938797,78,37,dense_cluster
0002235,40.8840406,-74.1460902,11,66,dense_cluster
0002236,34.0867253,-84.66535619999999,80,10,small_cluster
0002237,44.2335522,-88.35526929999999,48,12,small_cluster
0002238,34.695676,-118.1733205,-1,0,isolated
0002239,3.8946048,-76.3055772,-1,0,isolated
0002240,37.7086601,-122.1743807,143,6,small_cluster
0002241,33.8740216,-118.023915,6,113,dense_cluster
0002242,43.7037153,-70.3150244,38,9,small_cluster
0002243,35.2409529,-89.3423782,-1,0,isolated
0002244,32.3460507,-86.2258543,86,5,small_cluster
0002245,29.5479281,-95.3910679,-1,0,isolated
0002246,36.7147379,-119.7509368,89,10,small_cluster
0002247,39.5386404,-119.4399871,65,8,small_cluster
0002248,40.0699634,-75.4412096,156,5,small_cluster
0002249,33.83668,-118.231776,6,113,dense_cluster
0002250,38.1860189,-85.6544079,152,6,small_cluster
0002251,46.5294912,-93.7248745,-1,0,isolated
0002252,35.67839379999999,-81.2090551,-1,0,isolated
0002253,41.7028623,-86.445854,-1,0,isolated
0002254,40.2163203,-80.13530879999999,-1,0,isolated
0002255,39.7833323,-75.3636471,106,5,small_cluster
0002256,27.9048861,-82.3904336,87,12,small_cluster
0002257,40.5965813,-75.6146069,64,8,small_cluster
0002258,36.4060633,-86.37716619999999,-1,0,isolated
0002259,39.05750949999999,-94.81201100000001,-1,0,isolated
0002260,39.7410861,-75.4111892,106,5,small_cluster
0002261,32.8874607,-117.1561577,122,6,small_cluster
0002262,37.7546578,-121.4095742,149,10,small_cluster
0002263,35.3348002,-81.063302,-1,0,isolated
0002264,36.2161177,-115.0674964,39,17,small_cluster
0002265,36.3475363,-94.4701359,-1,0,isolated
0002266,34.1013136,-117.937641,6,113,dense_cluster
0002267,36.774372,-76.6115179,-1,0,isolated
0002268,44.3299779,-88.182958,-1,0,isolated
0002269,38.7931224,-90.4112316,47,15,small_cluster
0002270,34.0734061,-117.5409066,15,87,dense_cluster
0002271,25.9455551,-80.18900479999999,4,42,dense_cluster
0002272,37.0161359,-77.06047269999999,-1,0,isolated
0002273,39.499052,-75.225233,-1,0,isolated
0002274,32.4982879,-91.99018029999999,-1,0,isolated
0002275,27.6149905,-99.4818011,136,5,small_cluster
0002276,49.8986808,-97.21262,141,5,small_cluster
0002277,39.7326415,-86.3470663,145,7,small_cluster
0002278,33.9255645,-118.1621867,6,113,dense_cluster
0002279,38.7667923,-90.3949569,47,15,small_cluster
0002280,41.93186619999999,-88.06025919999999,1,70,dense_cluster
0002281,32.8186973,-96.8528561,14,89,dense_cluster
0002282,37.8115335,-87.59580079999999,-1,0,isolated
0002283,41.8910105,-71.889586,-1,0,isolated
0002284,42.2425529,-89.06228809999999,-1,0,isolated
0002285,29.8403749,-95.5052242,25,32,dense_cluster
0002286,41.6705166,-87.75769629999999,125,8,small_cluster
0002287,39.8514442,-82.9398935,0,32,dense_cluster
0002288,40.85865400000001,-74.0657882,11,66,dense_cluster
0002289,27.9699731,-82.73285969999999,-1,0,isolated
0002290,43.756167,-88.45753789999999,-1,0,isolated
0002291,37.7563934,-121.3962128,149,10,small_cluster
0002292,40.6325097,-76.1885171,-1,0,isolated
0002293,41.6720524,-87.76048229999999,125,8,small_cluster
0002294,42.318672,-71.396243,-1,0,isolated
0002295,40.72913399999999,-111.9821665,20,29,dense_cluster
0002296,34.1164764,-84.02696569999999,116,13,small_cluster
0002297,39.3409526,-84.4669856,74,19,small_cluster
0002298,41.6761573,-93.4873105,3,17,small_cluster
0002299,35.8110686,-82.6763357,-1,0,isolated
0002300,1.3311826,103.9602613,-1,0,isolated
0002301,32.8407634,-97.02885169999999,14,89,dense_cluster
0002302,33.8801086,-117.2427774,15,87,dense_cluster
0002303,42.0816004,-88.3451564,-1,0,isolated
0002304,37.7242076,-122.3928912,-1,0,isolated
0002305,34.0261529,-84.0621549,116,13,small_cluster
0002306,19.441611,-99.18877130000001,-1,0,isolated
0002307,31.532228,-84.18247610000002,-1,0,isolated
0002308,44.4304056,-87.6847344,-1,0,isolated
0002309,26.5565178,-81.75772769999999,-1,0,isolated
0002310,40.1794757,-77.2317231,59,11,small_cluster
0002311,40.2132053,-74.62545,-1,0,isolated
0002312,44.3177042,-81.5719668,-1,0,isolated
0002313,43.7131284,-79.662292,7,69,dense_cluster
0002314,28.5631499,-81.2099753,-1,0,isolated
0002315,30.3126059,-91.2503634,-1,0,isolated
0002316,36.6722084,-119.7090386,89,10,small_cluster
0002317,35.3473712,-97.483437,-1,0,isolated
0002318,33.215088,-117.293362,-1,0,isolated
0002319,28.1124028,-80.67648640000002,-1,0,isolated
0002320,35.3137648,-81.8219582,-1,0,isolated
0002321,41.6885155,-85.92266049999999,110,9,small_cluster
0002322,41.7551615,-86.3299096,-1,0,isolated
0002323,41.766661,-88.2315799,28,30,dense_cluster
0002324,40.8263107,-75.306705,-1,0,isolated
0002325,33.6527743,-84.38599049999999,54,21,dense_cluster
0002326,41.5000836,-72.7723343,-1,0,isolated
0002327,36.2110297,-80.29536780000001,-1,0,isolated
0002328,33.3608276,-79.2923193,-1,0,isolated
0002329,38.4074539,-75.5755442,-1,0,isolated
0002330,41.7685121,-88.23159609999999,28,30,dense_cluster
0002331,40.7801139,-73.28805179999999,107,7,small_cluster
0002332,37.596132,-77.40972599999999,-1,0,isolated
0002333,46.08113040000001,-64.8358429,-1,0,isolated
0002334,39.3240049,-84.48544430000001,74,19,small_cluster
0002335,25.7893227,-80.4081738,4,42,dense_cluster
0002336,42.1591323,-88.3396106,-1,0,isolated
0002337,32.9431685,-96.9259455,14,89,dense_cluster
0002338,33.1903274,-97.10801219999999,-1,0,isolated
0002339,38.9905348,-94.6966399,71,8,small_cluster
0002340,40.0150945,-75.11422069999999,26,44,dense_cluster
0002341,39.0017794,-77.4402173,81,11,small_cluster
0002342,40.145903,-89.388169,-1,0,isolated
0002343,34.0017616,-118.1870308,6,113,dense_cluster
0002344,8.8954866,-75.787901,-1,0,isolated
0002345,38.8540266,-77.1308092,115,16,small_cluster
0002346,41.3705745,-75.6930503,5,9,small_cluster
0002347,49.1700897,-122.9427566,34,11,small_cluster
0002348,40.6777622,-74.08333619999999,11,66,dense_cluster
0002349,42.2700713,-83.1673358,-1,0,isolated
0002350,36.1804276,-86.8958735,-1,0,isolated
0002351,38.223687,-122.2736461,-1,0,isolated
0002352,41.3971978,-73.00264659999999,-1,0,isolated
0002353,33.921869,-117.9065071,6,113,dense_cluster
0002354,37.7050932,-77.46731330000001,-1,0,isolated
0002355,34.0516871,-117.5259125,15,87,dense_cluster
0002356,39.3288414,-76.4870217,146,9,small_cluster
0002357,38.9272744,-77.51484239999999,81,11,small_cluster
0002358,39.561087,-104.881415,-1,0,isolated
0002359,42.8878669,-85.56587209999999,92,5,small_cluster
0002360,33.4447712,-112.2419659,36,38,dense_cluster
0002361,41.6193282,-93.5900485,3,17,small_cluster
0002362,35.426134,-94.3820619,-1,0,isolated
0002363,52.58107219999999,-1.6620228,-1,0,isolated
0002364,42.591712,-88.7327139,-1,0,isolated
0002365,40.2321169,-77.07569339999999,18,13,small_cluster
0002366,39.441161,-83.772826,-1,0,isolated
0002367,29.9650436,-90.13959899999999,-1,0,isolated
0002368,44.466367,-93.9117292,-1,0,isolated
0002369,33.9278736,-117.5632723,15,87,dense_cluster
0002370,33.9621764,-117.6571158,15,87,dense_cluster
0002371,40.5423107,-74.55529899999999,11,66,dense_cluster
0002372,40.0103953,-83.1106093,23,6,small_cluster
0002373,47.3969645,-122.2410687,84,23,dense_cluster
0002374,41.1483065,-95.81715469999999,-1,0,isolated
0002375,37.9141972,-122.3407221,157,5,small_cluster
0002376,33.8305372,-84.189657,41,13,small_cluster
0002377,37.854871,-121.2191205,101,14,small_cluster
0002378,41.678125,-87.7578613,125,8,small_cluster
0002379,33.6932681,-79.8156581,-1,0,isolated
0002380,40.2350241,-77.0417011,18,13,small_cluster
0002381,40.3574595,-74.48763509999999,114,14,small_cluster
0002382,36.116248,-79.4306733,-1,0,isolated
0002383,33.1914984,-86.78869379999999,-1,0,isolated
0002384,3.4106638,-76.545795,-1,0,isolated
0002385,43.7079849,-79.79315559999999,7,69,dense_cluster
0002386,38.5691134,-121.542799,-1,0,isolated
0002387,40.2624831,-112.0149889,-1,0,isolated
0002388,40.1893699,-83.29087109999999,-1,0,isolated
0002389,49.0997104,-122.8029459,-1,0,isolated
0002390,42.2172554,-88.2739362,-1,0,isolated
0002391,48.9899415,-122.7275517,-1,0,isolated
0002392,32.625775,-96.716523,14,89,dense_cluster
0002393,40.608527,-74.4656145,11,66,dense_cluster
0002394,40.09168680000001,-82.7413607,42,14,small_cluster
0002395,27.9926379,-82.0603498,105,7,small_cluster
0002396,45.01556739999999,-93.20056720000001,124,9,small_cluster
0002397,40.98089290000001,-74.305972,-1,0,isolated
0002398,40.0258435,-86.499311,9,8,small_cluster
0002399,40.1294893,-75.48617519999999,156,5,small_cluster
0002400,44.4813693,-103.8067621,-1,0,isolated
0002401,39.7707647,-104.8551601,82,24,dense_cluster
0002402,36.0362454,-80.13899119999999,12,7,small_cluster
0002403,33.617561,-84.551256,54,21,dense_cluster
0002404,42.5176054,-113.8114684,-1,0,isolated
0002405,42.1127167,-71.4708436,-1,0,isolated
0002406,35.0252943,-89.9127455,78,37,dense_cluster
0002407,32.6587249,-117.1128003,-1,0,isolated
0002408,30.3440547,-81.74196719999999,103,10,small_cluster
0002409,36.0402629,-115.0359916,-1,0,isolated
0002410,41.2959048,-81.481089,150,7,small_cluster
0002411,21.0029565,-100.3857044,-1,0,isolated
0002412,-36.941682,174.8717163,-1,0,isolated
0002413,32.9827983,-96.6555474,53,5,small_cluster
0002414,28.973789,-81.97702799999999,-1,0,isolated
0002415,34.1090013,-83.98455120000001,116,13,small_cluster
0002416,40.0815058,-86.12067710000001,-1,0,isolated
0002417,33.4409706,-84.71088639999999,-1,0,isolated
0002418,42.0534168,-75.8077398,-1,0,isolated
0002419,32.463219,-116.827715,-1,0,isolated
0002420,38.9303317,-104.8040942,-1,0,isolated
0002421,41.7967992,-88.24434819999999,28,30,dense_cluster
0002422,44.90565489999999,-123.0101911,35,6,small_cluster
0002423,44.8221841,-73.08400800000001,-1,0,isolated
0002424,34.0166423,-118.1959693,6,113,dense_cluster
0002425,45.5732364,-122.5825095,79,11,small_cluster
0002426,36.307386,-114.978412,39,17,small_cluster
0002427,39.9762228,-75.036506,26,44,dense_cluster
0002428,32.127493,-110.928826,134,5,small_cluster
0002429,39.9718788,-86.3767013,9,8,small_cluster
0002430,33.6103891,-84.38685579999999,54,21,dense_cluster
0002431,39.9524786,-75.9496295,-1,0,isolated
0002432,36.70807509999999,-76.5930328,-1,0,isolated
0002433,32.8882193,-117.1580944,122,6,small_cluster
0002434,43.7933786,-79.6615579,7,69,dense_cluster
0002435,41.297978,-75.7401601,5,9,small_cluster
0002436,41.87969349999999,-88.2563995,28,30,dense_cluster
0002437,40.8446496,-74.1528058,11,66,dense_cluster
0002438,41.2737475,-75.8359645,5,9,small_cluster
0002439,42.5827867,-87.9238067,69,8,small_cluster
0002440,36.3153553,-86.6025044,-1,0,isolated
0002441,39.6223631,-86.4740497,-1,0,isolated
0002442,39.522928,-119.7412078,75,10,small_cluster
0002443,35.0486857,-89.9125475,78,37,dense_cluster
0002444,34.6832258,-79.9030344,-1,0,isolated
0002445,42.93524439999999,-74.2588189,-1,0,isolated
0002446,40.5222136,-74.8331189,-1,0,isolated
0002447,42.3275581,-85.1489065,-1,0,isolated
0002448,39.5990979,-79.9834329,-1,0,isolated
0002449,41.6748418,-93.77644769999999,-1,0,isolated
0002450,43.1275571,-80.33366989999999,-1,0,isolated
0002451,34.6881071,-92.32295099999999,-1,0,isolated
0002452,39.77926739999999,-104.8551571,82,24,dense_cluster
0002453,39.3208384,-84.4411319,74,19,small_cluster
0002454,38.7825643,-94.95824770000002,-1,0,isolated
0002455,29.8568672,-95.51125379999999,25,32,dense_cluster
0002456,39.6787395,-77.727015,148,6,small_cluster
0002457,41.4258088,-73.4212644,-1,0,isolated
0002458,43.694479,-79.67430999999999,7,69,dense_cluster
0002459,39.787765,-104.994133,82,24,dense_cluster
0002460,40.6350463,-75.48461739999999,127,18,small_cluster
0002461,43.7020063,-79.5693204,7,69,dense_cluster
0002462,27.9345602,-82.3996587,87,12,small_cluster
0002463,40.1011538,-75.0026197,26,44,dense_cluster
0002464,33.6134501,-83.07938,-1,0,isolated
0002465,45.4627928,-73.6052232,37,14,small_cluster
0002466,50.98397019999999,-113.9538814,17,15,small_cluster
0002467,45.502919,-122.6596884,123,5,small_cluster
0002468,34.8379171,-79.3674173,-1,0,isolated
0002469,36.2345291,-115.1324274,39,17,small_cluster
0002470,35.6746531,-120.6444278,-1,0,isolated
0002471,25.4607939,-80.4347155,-1,0,isolated
0002472,42.2579326,-73.7881823,-1,0,isolated
0002473,33.3265033,-111.6589925,-1,0,isolated
0002474,42.4560093,-92.335154,-1,0,isolated
0002475,38.8696582,-76.7239732,-1,0,isolated
0002476,40.0263154,-74.978959,26,44,dense_cluster
0002477,27.5519594,-99.4530498,136,5,small_cluster
0002478,34.979286,-82.02532699999999,-1,0,isolated
0002479,33.8314829,-84.46851769999999,51,24,dense_cluster
0002480,45.6311954,-122.4651877,-1,0,isolated
0002481,40.2064445,-83.3199842,-1,0,isolated
0002482,40.1867007,-74.7896775,26,44,dense_cluster
0002483,38.9677856,-94.5401641,-1,0,isolated
0002484,28.4128396,-81.3636631,27,16,small_cluster
0002485,35.0109342,-81.87472489999999,-1,0,isolated
0002486,41.9756383,-88.0339384,1,70,dense_cluster
0002487,47.2177848,-122.2488937,56,15,small_cluster
0002488,40.1992188,-77.2485726,59,11,small_cluster
0002489,29.7329563,-95.6407574,-1,0,isolated
0002490,31.4906504,-97.1888505,77,5,small_cluster
0002491,45.45425849999999,-122.6421796,123,5,small_cluster
0002492,45.3661323,-71.8549412,-1,0,isolated
0002493,40.3058133,-76.6055277,-1,0,isolated
0002494,33.2093215,-96.8079257,-1,0,isolated
0002495,19.622083,-99.2069638,90,5,small_cluster
0002496,32.1650436,-81.24299549999999,131,7,small_cluster
0002497,44.0341712,-70.264836,-1,0,isolated
0002498,34.842733,-82.3134841,-1,0,isolated
0002499,32.653926,-117.114465,-1,0,isolated
0002500,43.1299202,-76.20130379999999,102,7,small_cluster
0002501,36.24982079999999,-83.2022973,-1,0,isolated
0002502,40.4140099,-74.1626337,-1,0,isolated
0002503,35.2326304,-101.7358299,-1,0,isolated
0002504,31.7614986,-106.3565347,142,12,small_cluster
0002505,45.3012317,-122.7763409,121,8,small_cluster
0002506,39.6612573,-86.0785811,151,6,small_cluster
0002507,33.4024877,-111.9923896,36,38,dense_cluster
0002508,41.12198100000001,-96.13371819999999,16,24,dense_cluster
0002509,35.45831039999999,-86.80187459999999,-1,0,isolated
0002510,44.7225194,-93.21667099999999,-1,0,isolated
0002511,45.8594346,-72.0653533,76,10,small_cluster
0002512,33.4309203,-112.1512837,36,38,dense_cluster
0002513,38.9465954,-94.762823,71,8,small_cluster
0002514,46.5564009,-120.4835504,-1,0,isolated
0002515,31.8187244,-106.3901762,142,12,small_cluster
0002516,41.1020642,-74.1489007,-1,0,isolated
0002517,32.4819522,-92.14471759999999,-1,0,isolated
0002518,41.8433998,-87.8661241,1,70,dense_cluster
0002519,37.7089865,-121.4314502,149,10,small_cluster
0002520,39.9298961,-82.82913339999999,0,32,dense_cluster
0002521,45.5650637,-72.0212091,-1,0,isolated
0002522,33.8232024,-118.2478593,6,113,dense_cluster
0002523,43.629392,-70.3454086,38,9,small_cluster
0002524,41.7004127,-111.8506402,-1,0,isolated
0002525,45.4753296,-122.7868509,-1,0,isolated
0002526,43.0080745,-79.00958469999999,-1,0,isolated
0002527,39.8126243,-82.9522114,0,32,dense_cluster
0002528,44.304262,-120.892343,-1,0,isolated
0002529,42.6066975,-87.9092398,69,8,small_cluster
0002530,43.0018427,-81.20850519999999,-1,0,isolated
0002531,40.5352301,-74.39136839999999,11,66,dense_cluster
0002532,59.1821937,17.6823529,-1,0,isolated
0002533,39.2237754,-76.4714542,146,9,small_cluster
0002534,28.0729061,-81.7787511,120,6,small_cluster
0002535,41.2287423,-95.86450049999999,16,24,dense_cluster
0002536,33.6345824,-83.6817853,-1,0,isolated
0002537,41.6525363,-88.071038,22,24,dense_cluster
0002538,40.0116813,-104.9823565,-1,0,isolated
0002539,45.0839817,-93.3808485,62,6,small_cluster
0002540,34.5187846,-117.2961394,-1,0,isolated
0002541,46.6028005,-95.5841681,-1,0,isolated
0002542,43.654807,-79.690511,7,69,dense_cluster
0002543,34.0481501,-118.0016589,6,113,dense_cluster
0002544,41.7612416,-87.7738036,1,70,dense_cluster
0002545,47.6913635,-117.1937799,-1,0,isolated
0002546,36.939321,-121.401263,-1,0,isolated
0002547,33.8669666,-118.2501419,6,113,dense_cluster
0002548,44.9229199,-74.07505119999999,-1,0,isolated
0002549,33.4270591,-112.1741027,36,38,dense_cluster
0002550,33.6263203,-86.7392883,-1,0,isolated
0002551,39.765376,-85.9973366,-1,0,isolated
0002552,29.8612275,-93.94130430000001,-1,0,isolated
0002553,38.692418,-121.746074,43,8,small_cluster
0002554,29.2026183,-82.1919908,-1,0,isolated
0002555,42.5604166,-84.43156719999999,-1,0,isolated
0002556,40.5612433,-84.1888767,-1,0,isolated
0002557,32.8033265,-97.4358585,10,27,dense_cluster
0002558,34.1745572,-84.1296492,-1,0,isolated
0002559,39.9090959,-77.6560056,-1,0,isolated
0002560,38.1611761,-85.6610773,152,6,small_cluster
0002561,39.3075877,-84.46087930000002,74,19,small_cluster
0002562,31.07071,-97.3665982,97,5,small_cluster
0002563,43.7410944,-79.647661,7,69,dense_cluster
0002564,47.3961954,-122.2700294,84,23,dense_cluster
0002565,19.4311134,-99.15793959999999,-1,0,isolated
0002566,33.5287705,-112.4159295,8,15,small_cluster
0002567,38.2749595,-121.9732287,-1,0,isolated
0002568,43.6510708,-79.8914821,-1,0,isolated
0002569,41.0523288,-74.0262955,-1,0,isolated
0002570,36.967418,-81.1226458,-1,0,isolated
0002571,34.710543,-92.1996623,-1,0,isolated
0002572,33.773662,-84.57820799999999,51,24,dense_cluster
0002573,40.1289449,-79.876342,-1,0,isolated
0002574,42.94175449999999,-85.6999542,137,5,small_cluster
0002575,37.0586048,-94.4209741,-1,0,isolated
0002576,41.5783585,-83.5531463,-1,0,isolated
0002577,38.5058711,-121.4675096,-1,0,isolated
