pos_id,lat,lon,source_file
0000390,33.906491,-118.3142089,warehouses_cleaned_0.kml
0000391,39.2585845,-94.59855309999999,warehouses_cleaned_0.kml
0000392,41.7018681,-87.5992529,warehouses_cleaned_0.kml
0000393,42.7880248,-73.99095009999999,warehouses_cleaned_0.kml
0000394,30.1818334,-92.0786045,warehouses_cleaned_0.kml
0000395,4.386445399999999,-76.072799,warehouses_cleaned_0.kml
0000396,33.5255507,-86.7900868,warehouses_cleaned_0.kml
0000397,43.745755,-79.7148478,warehouses_cleaned_0.kml
0000398,39.3063298,-84.41508569999999,warehouses_cleaned_0.kml
0000399,39.1659659,-84.5194052,warehouses_cleaned_0.kml
0000400,40.1315966,-74.7241325,warehouses_cleaned_0.kml
0000401,37.50839320000001,-77.34329699999999,warehouses_cleaned_0.kml
0000402,49.1289506,-123.0929282,warehouses_cleaned_0.kml
0000403,42.470209,-79.3232945,warehouses_cleaned_0.kml
0000404,34.8920842,-85.1221334,warehouses_cleaned_0.kml
0000405,33.4376508,-112.2316725,warehouses_cleaned_0.kml
0000406,41.9772593,-88.03257029999999,warehouses_cleaned_0.kml
0000407,40.7829041,-73.8541663,warehouses_cleaned_0.kml
0000408,36.0117445,-114.9550215,warehouses_cleaned_0.kml
0000409,32.6883313,-96.90738800000001,warehouses_cleaned_0.kml
0000410,25.8819195,-80.3761791,warehouses_cleaned_0.kml
0000411,44.9418295,-93.0745255,warehouses_cleaned_0.kml
0000412,39.4665815,-119.7740861,warehouses_cleaned_0.kml
0000413,39.1004547,-94.3730889,warehouses_cleaned_0.kml
0000414,36.0573196,-79.7001495,warehouses_cleaned_0.kml
0000415,42.9119343,-73.68414419999999,warehouses_cleaned_0.kml
0000416,39.043535,-84.507018,warehouses_cleaned_0.kml
0000417,35.25821980000001,-80.97012079999999,warehouses_cleaned_0.kml
0000418,45.8594158,-72.0620859,warehouses_cleaned_0.kml
0000419,39.6189207,-77.8037445,warehouses_cleaned_0.kml
0000420,40.7274334,-112.011308,warehouses_cleaned_0.kml
0000421,41.5254769,-81.65702019999999,warehouses_cleaned_0.kml
0000422,47.5264327,-121.9346073,warehouses_cleaned_0.kml
0000423,36.0440288,-80.15362879999999,warehouses_cleaned_0.kml
0000424,33.7234437,-84.1191632,warehouses_cleaned_0.kml
0000425,43.1809007,-95.6567228,warehouses_cleaned_0.kml
0000426,35.2085136,-111.6020065,warehouses_cleaned_0.kml
0000427,35.2989738,-94.3763036,warehouses_cleaned_0.kml
0000428,44.7125541,-63.602496,warehouses_cleaned_0.kml
